"";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"USP32P1";-0,117016113910573;-2,29068636068713;2,11558271442309;-0,553963635013447;0,707401215092358;-2,29068636068713;-0,961627548572152;-1,03042385374681;0,247692469325724;5,36976143576017;-2,29068636068713;5,35605450964921;-1,54457967625949;7,70309780636236;0,4962456443178;4,96044285245102
"FGFR3";3,1402801656767;9,79994380871807;5,26099709130356;3,79407535160265;9,52387209823594;2,07268439426436;9,81566606886851;10,1728779579552;10,2762059878171;11,4563911436336;9,79737586295367;10,9217581566506;11,2162922012472;11,2042202221054;11,1448923711579;9,11912643077818
"LOC729737";0,999036433114978;6,62714112467676;-0,646025322014707;-1,46076315014595;0,828394619422502;-2,29068636068713;6,21199669300726;-2,29068636068713;5,88584104313922;1,55364040870481;4,16597281189777;0,162256526182309;1,53780079095225;5,60702188892816;1,59395187790613;6,15985748881802
"EPOR";2,73634711494815;5,21568768708195;7,50089515915558;1,18292909063164;3,52222967543805;-2,29068636068713;8,20875927895348;1,31375814146366;7,65855927650536;7,56768088107281;1,32471546517203;6,2835417374097;6,80526576357619;7,51875843129666;6,03867899832958;7,45111897714323
"AZGP1";7,37500850526582;1,13376667265267;8,28171566223273;1,18292909063164;3,84261170493945;0,00696574038001862;4,90349166188024;-0,36818917413279;-2,29068636068713;1,55364040870481;2,57422739527032;7,94485709708981;5,5899423974195;3,29154144589932;0,688462155363963;0,816076597700199
"FAR2P1";-2,29068636068713;1,13376667265267;4,67374496164836;1,94845097746177;6,83538386586729;-2,29068636068713;0,474314529081181;6,1337698529439;-2,29068636068713;-2,29068636068713;1,99410891316186;-2,29068636068713;-2,29068636068713;-2,29068636068713;1,27242417128794;0,455810573177242
"FUT3";2,81201894062098;6,76926944828246;-0,223696249971054;-2,29068636068713;3,65903064758136;-2,29068636068713;6,71692266672987;4,66111825865485;4,08434542608198;7,60341394925493;5,4886102114386;1,50930212714168;3,16894312450376;5,51008778297522;5,46692765983111;6,77517915020692
"EVPLL";-0,828189727636344;-2,29068636068713;-0,646025322014707;-1,46076315014595;3,69129595622248;-2,29068636068713;2,9687951856013;-2,29068636068713;5,89062944663905;3,67842116462106;-2,29068636068713;1,96857880166437;4,44608925663906;6,33546145582077;-0,721583300832113;3,3259764697228
"CCDC9B";0,999036433114978;3,21741752904043;1,64999920033919;1,61588040117821;5,94219192743456;-0,725925381397152;7,93396904017327;3,65650299485075;8,76161697908545;8,05725188253679;5,85089421642194;6,67006166964312;8,04945360391322;8,47591004826205;6,25916893533188;8,44585645568262
"GAD1";3,63291097652607;3,53299149408108;-2,29068636068713;-1,46076315014595;-2,29068636068713;-2,29068636068713;3,25230461157385;-2,29068636068713;-1,7241772249388;-1,09330304570029;1,00854414072253;4,85118214542403;5,92015800819282;4,27640573966725;2,73058144135694;4,85771697031279
