"";"x"
"TP73";-1,02030618169567
"AHNAK2";-0,320762666557245
"PDE9A";-0,941362862796313
"SAA1";0,396098671511705
"HOXC4";-0,888496976106033
"YJEFN3";-1,40467100214001
"MLXIPL";-0,720298109164449
"STEAP1";0,520882301393453
"GJB4";-1,45350988062871
"ABCA8";-0,929302725495489
"FLJ46875";-1,36606979397096
"SERINC4";-1,43137133292623
"VAMP1";-1,54639439681549
"NLGN4Y";-0,140083797593884
"HOXC13-AS";-0,522883981780336
"AGAP11";-1,51526761115116
"LY6H";-0,506139356115518
"SLC26A5";-1,22864981997975
"PITPNM2";-1,33898088489205
"ZNF502";-0,67189120394772
"APBA2";-0,533091105161599
"ARMCX2";-1,12581418481408
"NALT1";-0,708251366449853
"LSP1";-0,51858606451458
"LHX4-AS1";-1,60138347330963
"LPIN3";-1,54606277553726
"NRBP2";-1,30752915146193
"GRIP2";-0,41189103580767
"GPC1";-1,40169126955633
"PINLYP";-1,23639097282733
"HS6ST3";-0,510156241187173
"APBB3";-1,57496832760053
"DENND6B";-1,29683878497131
"FAM160B2";-1,53815503679304
"PDGFA";-1,0791169456226
"TLR2";-1,3267835088893
"TBX19";-1,48963599328058
"SAMD9L";-1,02069394756351
"AQP7";-0,13861702035845
"MMP10";-0,349798620270823
"PTPRR";-0,492412941223029
"NXF3";-0,579120777232336
"STARD5";-1,18235653090021
"CDK14";0,155409726289206
"P2RX6";-1,14317327869822
"ALDH7A1";0,0169440921844372
"LOC391322";-0,548872154729239
"TLL2";-0,40961988056599
"NPIPB5";-1,47489744420862
"ARHGEF25";-0,890499087144896
"LOC389602";-0,818053818556724
"LOC102724323";-1,35497288056887
"CHRD";-1,01515951203189
"LOC100652768";-1,52293374307661
"NT5E";0,32430462787922
"LINC01296";-0,795459413852498
"NTN5";-1,29198983445361
"TSSK3";-1,11003814037792
"DHRS9";0,301621708007312
"SLC46A3";-1,14876554739537
"ABLIM3";-0,61361741384432
"CCL21";0,174101714426129
"NSG1";-1,05671216616068
"MGAT3";-0,819465490013465
"ABCC5";-1,32702534647513
"SULT2A1";0,355073944798971
"RNF213";-1,35280844601127
"AMY2B";-1,5413308439346
"HSPA1A";-0,359923860990598
"DZIP1";-0,672549547826791
"SEMA7A";-1,11784707008062
"BRSK1";-0,95221413920792
"PDE1B";-1,20020156553392
"C2orf54";-0,378138091595143
"ZNF300";-1,07442599656835
"ZDHHC11";-0,986281886400921
"NUPR1";0,891910489153145
"MACROD2";-0,524287657572399
"ZNF215";-1,30999500978373
"MEX3A";-0,818539174745629
"CCDC162P";0,120773207908685
"TNNT1";0,311646435309516
"ZNF311";-1,28499811372845
"FCHSD1";-1,47702526374535
"KRT23";-0,108889817587434
"ABCA10";-1,33621565275186
"KRT4";-0,271849344642117
"ALDH3A1";0,290652521924449
"LAMA5";-1,51239820104978
"SLC35F4";-0,531173198058848
"FBXO41";-1,41794194192695
"MAP9";-1,17589337671758
"CAPN10-AS1";-1,44959852746276
"MEGF6";-1,48946569826337
"SRRM5";-1,39675047644737
"GPRASP1";-1,49293143712249
"CHI3L1";0,963410551455911
"SCN5A";-0,676604795545641
"CCL18";0,802200704909102
"TDRD5";-0,987373047542612
